Week Ending,Provider State,Residents Weekly Confirmed COVID-19,Residents Weekly All Deaths,Residents Weekly COVID-19 Deaths,Total Number of Occupied Beds
2022-11-27,PA,657.0,396.0,13.0,65412.0
2022-11-27,PR,0.0,0.0,0.0,104.0
2022-11-27,RI,98.0,41.0,2.0,6779.0
2022-11-27,SC,140.0,62.0,4.0,15421.0
2022-11-27,SD,58.0,40.0,0.0,5039.0
2022-11-27,TN,344.0,183.0,8.0,24202.0
2022-11-27,TX,1039.0,235.0,11.0,82027.0
2022-11-27,UT,76.0,36.0,1.0,5307.0
2022-11-27,VA,219.0,141.0,3.0,26675.0
2022-11-27,VT,1.0,19.0,0.0,2335.0
2022-11-27,WA,293.0,70.0,3.0,12946.0
2022-11-27,WI,196.0,108.0,7.0,17451.0
2022-11-27,WV,128.0,53.0,2.0,9038.0
2022-11-27,WY,32.0,11.0,0.0,1983.0
2022-12-04,AK,1.0,0.0,0.0,709.0
2022-12-04,AL,260.0,128.0,9.0,20370.0
2022-12-04,AR,327.0,76.0,5.0,15693.0
2022-12-04,AZ,437.0,49.0,5.0,11162.0
2022-12-04,CA,2855.0,211.0,33.0,94197.0
2022-12-04,CO,247.0,79.0,2.0,14359.0
2022-12-04,CT,326.0,101.0,4.0,19520.0
2022-12-04,DC,10.0,5.0,0.0,1991.0
2022-12-04,DE,78.0,20.0,1.0,3711.0
2022-12-04,FL,557.0,266.0,8.0,69147.0
2022-12-04,GA,260.0,105.0,1.0,29550.0
2022-12-04,GU,0.0,0.0,0.0,20.0
2022-12-04,HI,21.0,10.0,0.0,3236.0
2022-12-04,IA,300.0,136.0,11.0,19971.0
2022-12-04,ID,55.0,20.0,1.0,3829.0
2022-12-04,IL,980.0,253.0,14.0,59420.0
2022-12-04,IN,620.0,213.0,12.0,35243.0
2022-12-04,KS,354.0,86.0,6.0,14763.0
2022-12-04,KY,302.0,144.0,2.0,20693.0
2022-12-04,LA,295.0,143.0,6.0,22976.0
2022-12-04,MA,469.0,193.0,4.0,32630.0
2022-12-04,MD,317.0,96.0,7.0,22073.0
2022-12-04,ME,90.0,47.0,1.0,5097.0
2022-12-04,MI,410.0,191.0,14.0,32596.0
2022-12-04,MN,227.0,168.0,14.0,19868.0
2022-12-04,MO,544.0,176.0,4.0,34918.0
2022-12-04,MS,140.0,49.0,0.0,14046.0
2022-12-04,MT,56.0,15.0,4.0,3237.0
2022-12-04,NC,263.0,173.0,9.0,33918.0
2022-12-04,ND,43.0,42.0,0.0,4538.0
2022-12-04,NE,185.0,75.0,6.0,9615.0
2022-12-04,NH,101.0,39.0,1.0,5502.0
2022-12-04,NJ,452.0,170.0,4.0,38003.0
2022-12-04,NM,90.0,46.0,0.0,5052.0
2022-12-04,NV,109.0,15.0,0.0,5374.0
2022-12-04,NY,1572.0,536.0,23.0,94678.0
2022-12-04,OH,1017.0,389.0,12.0,64977.0
2022-12-04,OK,309.0,82.0,1.0,16348.0
2022-12-04,OR,160.0,18.0,1.0,6136.0
2022-12-04,PA,867.0,466.0,13.0,67120.0
2022-12-04,PR,0.0,0.0,0.0,90.0
2022-12-04,RI,88.0,32.0,0.0,6803.0
2022-12-04,SC,206.0,76.0,1.0,15547.0
2022-12-04,SD,69.0,32.0,0.0,4791.0
2022-12-04,TN,381.0,195.0,5.0,24150.0
2022-12-04,TX,1103.0,283.0,11.0,81827.0
2022-12-04,UT,190.0,37.0,1.0,5347.0
2022-12-04,VA,442.0,152.0,2.0,26827.0
2022-12-04,VT,4.0,11.0,0.0,2334.0
2022-12-04,WA,275.0,78.0,8.0,12886.0
2022-12-04,WI,250.0,126.0,7.0,17409.0
2022-12-04,WV,154.0,62.0,2.0,8981.0
2022-12-04,WY,69.0,13.0,1.0,1985.0
2022-12-11,AK,0.0,3.0,0.0,714.0
2022-12-11,AL,227.0,125.0,2.0,20475.0
2022-12-11,AR,316.0,62.0,4.0,15709.0
2022-12-11,AZ,254.0,46.0,4.0,11266.0
2022-12-11,CA,2486.0,234.0,41.0,94353.0
2022-12-11,CO,209.0,70.0,1.0,14440.0
2022-12-11,CT,311.0,121.0,2.0,19648.0
2022-12-11,DC,29.0,3.0,0.0,1995.0
2022-12-11,DE,82.0,19.0,0.0,3732.0
2022-12-11,FL,625.0,239.0,6.0,69472.0
2022-12-11,GA,410.0,86.0,4.0,29042.0
2022-12-11,GU,0.0,0.0,0.0,20.0
2022-12-11,HI,38.0,17.0,2.0,3233.0
2022-12-11,IA,448.0,153.0,10.0,20077.0
2022-12-11,ID,63.0,23.0,1.0,3777.0
2022-12-11,IL,1056.0,267.0,14.0,59787.0
2022-12-11,IN,699.0,200.0,18.0,35312.0
2022-12-11,KS,288.0,102.0,13.0,15002.0
2022-12-11,KY,332.0,138.0,5.0,21207.0
2022-12-11,LA,286.0,84.0,4.0,23175.0
2022-12-11,MA,577.0,230.0,8.0,33642.0
2022-12-11,MD,455.0,88.0,2.0,22255.0
2022-12-11,ME,63.0,48.0,4.0,5217.0
2022-12-11,MI,498.0,163.0,9.0,32628.0
2022-12-11,MN,326.0,143.0,14.0,19949.0
2022-12-11,MO,694.0,177.0,12.0,34495.0
2022-12-11,MS,163.0,56.0,4.0,14093.0
2022-12-11,MT,23.0,15.0,1.0,3219.0
2022-12-11,NC,417.0,137.0,4.0,33986.0
2022-12-11,ND,74.0,27.0,0.0,4534.0
2022-12-11,NE,162.0,74.0,6.0,9587.0
2022-12-11,NH,72.0,47.0,1.0,5573.0
2022-12-11,NJ,523.0,176.0,8.0,38621.0
2022-12-11,NM,146.0,59.0,1.0,5074.0
2022-12-11,NV,61.0,31.0,4.0,5364.0
2022-12-11,NY,1336.0,459.0,25.0,94688.0
2022-12-11,OH,1190.0,358.0,24.0,65167.0
2022-12-11,OK,321.0,83.0,7.0,16394.0
2022-12-11,OR,172.0,37.0,1.0,6168.0
2022-12-11,PA,958.0,458.0,11.0,65452.0
2022-12-11,PR,0.0,0.0,0.0,122.0
2022-12-11,RI,128.0,33.0,6.0,6789.0
2022-12-11,SC,217.0,66.0,0.0,15812.0
2022-12-11,SD,65.0,32.0,1.0,4829.0
2022-12-11,TN,422.0,149.0,11.0,24285.0
2022-12-11,TX,1606.0,268.0,19.0,82216.0
2022-12-11,UT,128.0,40.0,3.0,5372.0
2022-12-11,VA,381.0,116.0,4.0,26914.0
2022-12-11,VT,12.0,15.0,0.0,2344.0
2022-12-11,WA,259.0,80.0,4.0,12924.0
2022-12-11,WI,254.0,150.0,7.0,17484.0
2022-12-11,WV,133.0,71.0,3.0,9038.0
2022-12-11,WY,21.0,11.0,3.0,2004.0
2022-12-18,AK,0.0,5.0,0.0,712.0
2022-12-18,AL,198.0,87.0,2.0,20624.0
2022-12-18,AR,199.0,53.0,1.0,15765.0
2022-12-18,AZ,206.0,49.0,5.0,11609.0
2022-12-18,CA,1898.0,198.0,30.0,94458.0
2022-12-18,CO,167.0,81.0,3.0,14253.0
2022-12-18,CT,337.0,114.0,3.0,19724.0
2022-12-18,DC,45.0,7.0,0.0,2001.0
2022-12-18,DE,31.0,10.0,0.0,3758.0
2022-12-18,FL,652.0,205.0,6.0,69372.0
2022-12-18,GA,396.0,91.0,2.0,29149.0
2022-12-18,GU,0.0,0.0,0.0,20.0
2022-12-18,HI,21.0,12.0,0.0,3233.0
2022-12-18,IA,498.0,137.0,12.0,20100.0
2022-12-18,ID,29.0,11.0,1.0,3799.0
2022-12-18,IL,1206.0,305.0,19.0,60255.0
2022-12-18,IN,828.0,216.0,19.0,35463.0
2022-12-18,KS,300.0,109.0,11.0,15016.0
2022-12-18,KY,315.0,152.0,8.0,21020.0
2022-12-18,LA,229.0,84.0,2.0,23297.0
2022-12-18,MA,483.0,210.0,7.0,32841.0
2022-12-18,MD,447.0,88.0,8.0,22199.0
2022-12-18,ME,62.0,47.0,2.0,5241.0
2022-12-18,MI,534.0,164.0,12.0,32759.0
2022-12-18,MN,301.0,151.0,15.0,19947.0
2022-12-18,MO,669.0,226.0,13.0,34540.0
2022-12-18,MS,158.0,49.0,1.0,14129.0
2022-12-18,MT,39.0,18.0,0.0,3229.0
2022-12-18,NC,515.0,147.0,9.0,34053.0
2022-12-18,ND,56.0,39.0,1.0,4556.0
2022-12-18,NE,152.0,70.0,6.0,9639.0
2022-12-18,NH,55.0,58.0,0.0,5578.0
2022-12-18,NJ,575.0,184.0,8.0,38098.0
2022-12-18,NM,73.0,34.0,0.0,5082.0
2022-12-18,NV,42.0,9.0,4.0,5393.0
2022-12-18,NY,1226.0,532.0,27.0,95014.0
2022-12-18,OH,1147.0,390.0,31.0,65865.0
2022-12-18,OK,362.0,90.0,0.0,16408.0
2022-12-18,OR,154.0,38.0,2.0,6194.0
2022-12-18,PA,897.0,425.0,17.0,65312.0
2022-12-18,PR,0.0,0.0,0.0,127.0
2022-12-18,RI,74.0,53.0,3.0,6724.0
2022-12-18,SC,313.0,81.0,3.0,15996.0
2022-12-18,SD,64.0,45.0,3.0,4828.0
2022-12-18,TN,326.0,178.0,13.0,24368.0
2022-12-18,TX,1273.0,266.0,15.0,82391.0
2022-12-18,UT,58.0,36.0,0.0,5375.0
2022-12-18,VA,358.0,145.0,12.0,27009.0
2022-12-18,VT,12.0,13.0,1.0,2353.0
2022-12-18,WA,280.0,77.0,6.0,12859.0
2022-12-18,WI,239.0,147.0,5.0,17477.0
2022-12-18,WV,114.0,59.0,5.0,9029.0
2022-12-18,WY,42.0,11.0,0.0,1998.0
2022-12-25,AK,4.0,2.0,0.0,704.0
2022-12-25,AL,232.0,90.0,1.0,20518.0
2022-12-25,AR,190.0,67.0,3.0,15771.0
2022-12-25,AZ,130.0,45.0,1.0,11264.0
2022-12-25,CA,1642.0,197.0,34.0,94511.0
2022-12-25,CO,171.0,61.0,2.0,14174.0
2022-12-25,CT,446.0,130.0,6.0,19706.0
2022-12-25,DC,33.0,6.0,0.0,1996.0
2022-12-25,DE,79.0,18.0,1.0,3727.0
2022-12-25,FL,606.0,214.0,6.0,69079.0
2022-12-25,GA,538.0,111.0,6.0,29045.0
2022-12-25,GU,0.0,0.0,0.0,20.0
2022-12-25,HI,13.0,16.0,0.0,3210.0
2022-12-25,IA,373.0,130.0,11.0,20022.0
2022-12-25,ID,50.0,16.0,0.0,3871.0
2022-12-25,IL,936.0,268.0,20.0,59747.0
2022-12-25,IN,727.0,201.0,14.0,35186.0
2022-12-25,KS,255.0,111.0,6.0,14886.0
2022-12-25,KY,258.0,154.0,7.0,20827.0
2022-12-25,LA,191.0,84.0,2.0,23162.0
2022-12-25,MA,537.0,188.0,10.0,32723.0
2022-12-25,MD,380.0,89.0,5.0,22126.0
2022-12-25,ME,56.0,50.0,4.0,5208.0
2022-12-25,MI,550.0,168.0,18.0,32355.0
2022-12-25,MN,259.0,160.0,14.0,20330.0
2022-12-25,MO,415.0,207.0,6.0,34411.0
2022-12-25,MS,166.0,40.0,1.0,14088.0
2022-12-25,MT,27.0,22.0,0.0,3108.0
2022-12-25,NC,536.0,163.0,7.0,33752.0
2022-12-25,ND,34.0,41.0,0.0,4547.0
2022-12-25,NE,92.0,63.0,5.0,9653.0
2022-12-25,NH,61.0,58.0,0.0,5571.0
2022-12-25,NJ,564.0,136.0,5.0,38112.0
2022-12-25,NM,68.0,62.0,0.0,5045.0
2022-12-25,NV,35.0,26.0,1.0,5390.0
2022-12-25,NY,1189.0,533.0,22.0,94811.0
2022-12-25,OH,1055.0,376.0,21.0,65735.0
2022-12-25,OK,274.0,105.0,4.0,16328.0
2022-12-25,OR,131.0,47.0,0.0,6130.0
2022-12-25,PA,957.0,446.0,12.0,64972.0
2022-12-25,PR,0.0,0.0,0.0,93.0
2022-12-25,RI,82.0,26.0,0.0,6751.0
2022-12-25,SC,329.0,84.0,7.0,15865.0
2022-12-25,SD,47.0,50.0,1.0,4804.0
2022-12-25,TN,285.0,189.0,10.0,24216.0
2022-12-25,TX,1227.0,268.0,24.0,82371.0
2022-12-25,UT,43.0,15.0,1.0,5333.0
2022-12-25,VA,363.0,140.0,5.0,26889.0
2022-12-25,VT,9.0,10.0,1.0,2331.0
2022-12-25,WA,201.0,86.0,7.0,12867.0
2022-12-25,WI,245.0,108.0,1.0,17383.0
2022-12-25,WV,156.0,82.0,7.0,9103.0
2022-12-25,WY,19.0,11.0,1.0,1995.0
2023-01-01,AK,0.0,3.0,0.0,710.0
2023-01-01,AL,490.0,113.0,4.0,20358.0
2023-01-01,AR,306.0,80.0,7.0,15655.0
2023-01-01,AZ,102.0,41.0,0.0,11157.0
2023-01-01,CA,1418.0,170.0,26.0,93925.0
2023-01-01,CO,101.0,89.0,2.0,14211.0
2023-01-01,CT,533.0,131.0,9.0,19583.0
2023-01-01,DC,18.0,3.0,0.0,1980.0
2023-01-01,DE,59.0,23.0,0.0,3748.0
2023-01-01,FL,843.0,220.0,6.0,68971.0
2023-01-01,GA,715.0,111.0,10.0,28916.0
2023-01-01,GU,0.0,0.0,0.0,20.0
2023-01-01,HI,52.0,13.0,1.0,3145.0
2023-01-01,IA,247.0,150.0,6.0,19937.0
2023-01-01,ID,42.0,13.0,1.0,3877.0
2023-01-01,IL,946.0,294.0,13.0,59664.0
2023-01-01,IN,736.0,201.0,10.0,35133.0
2023-01-01,KS,223.0,81.0,5.0,14778.0
2023-01-01,KY,342.0,152.0,9.0,20754.0
2023-01-01,LA,386.0,136.0,4.0,23079.0
2023-01-01,MA,831.0,208.0,9.0,32482.0
2023-01-01,MD,438.0,96.0,13.0,21884.0
2023-01-01,ME,50.0,51.0,3.0,5172.0
2023-01-01,MI,427.0,195.0,8.0,32179.0
2023-01-01,MN,244.0,148.0,9.0,19873.0
2023-01-01,MO,499.0,218.0,8.0,34276.0
2023-01-01,MS,269.0,59.0,3.0,14082.0
2023-01-01,MT,52.0,22.0,0.0,3194.0
2023-01-01,NC,826.0,160.0,14.0,33847.0
2023-01-01,ND,36.0,40.0,2.0,4521.0
2023-01-01,NE,137.0,80.0,4.0,9635.0
2023-01-01,NH,102.0,32.0,0.0,5573.0
2023-01-01,NJ,580.0,155.0,13.0,37852.0
2023-01-01,NM,75.0,58.0,0.0,5022.0
2023-01-01,NV,49.0,15.0,0.0,5358.0
2023-01-01,NY,1043.0,578.0,21.0,94132.0
2023-01-01,OH,920.0,377.0,33.0,64861.0
2023-01-01,OK,271.0,98.0,11.0,16155.0
2023-01-01,OR,93.0,31.0,1.0,6034.0
2023-01-01,PA,1019.0,543.0,12.0,65259.0
2023-01-01,PR,2.0,0.0,0.0,74.0
2023-01-01,RI,103.0,33.0,4.0,6749.0
2023-01-01,SC,520.0,61.0,4.0,15781.0
2023-01-01,SD,39.0,33.0,2.0,4796.0
2023-01-01,TN,382.0,193.0,6.0,24193.0
2023-01-01,TX,1705.0,294.0,14.0,82142.0
2023-01-01,UT,60.0,29.0,2.0,5267.0
2023-01-01,VA,534.0,141.0,10.0,26836.0
2023-01-01,VT,9.0,17.0,0.0,2327.0
2023-01-01,WA,152.0,79.0,3.0,12643.0
2023-01-01,WI,209.0,134.0,16.0,17698.0
2023-01-01,WV,183.0,84.0,7.0,9056.0
2023-01-01,WY,11.0,20.0,1.0,1927.0
2023-01-08,AK,0.0,6.0,0.0,697.0
2023-01-08,AL,467.0,117.0,5.0,20469.0
2023-01-08,AR,360.0,75.0,3.0,15629.0
2023-01-08,AZ,102.0,50.0,1.0,11201.0
2023-01-08,CA,1222.0,192.0,28.0,94204.0
2023-01-08,CO,70.0,90.0,5.0,14393.0
2023-01-08,CT,534.0,121.0,7.0,19712.0
2023-01-08,DC,9.0,4.0,0.0,1952.0
2023-01-08,DE,106.0,20.0,1.0,3710.0
2023-01-08,FL,1144.0,254.0,9.0,69246.0
2023-01-08,GA,755.0,114.0,8.0,28900.0
2023-01-08,GU,0.0,0.0,0.0,20.0
2023-01-08,HI,37.0,11.0,0.0,3149.0
2023-01-08,IA,261.0,173.0,5.0,19971.0
2023-01-08,ID,33.0,27.0,1.0,3736.0
2023-01-08,IL,781.0,286.0,14.0,59849.0
2023-01-08,IN,455.0,211.0,16.0,35142.0
2023-01-08,KS,146.0,83.0,4.0,14872.0
2023-01-08,KY,356.0,141.0,9.0,20794.0
2023-01-08,LA,502.0,118.0,4.0,23094.0
2023-01-08,MA,892.0,226.0,19.0,32567.0
2023-01-08,MD,560.0,104.0,9.0,22429.0
2023-01-08,ME,49.0,55.0,1.0,5156.0
2023-01-08,MI,419.0,177.0,7.0,32252.0
2023-01-08,MN,264.0,141.0,11.0,19893.0
2023-01-08,MO,506.0,195.0,8.0,34249.0
2023-01-08,MS,366.0,59.0,6.0,14091.0
2023-01-08,MT,66.0,10.0,0.0,3133.0
2023-01-08,NC,984.0,183.0,23.0,33776.0
2023-01-08,ND,53.0,37.0,0.0,4486.0
2023-01-08,NE,94.0,61.0,3.0,9654.0
2023-01-08,NH,206.0,60.0,4.0,5591.0
2023-01-08,NJ,632.0,180.0,9.0,38125.0
2023-01-08,NM,40.0,49.0,0.0,5036.0
2023-01-08,NV,46.0,15.0,1.0,5377.0
2023-01-08,NY,1262.0,555.0,20.0,94108.0
2023-01-08,OH,841.0,414.0,27.0,65089.0
2023-01-08,OK,227.0,100.0,7.0,16294.0
2023-01-08,OR,62.0,38.0,1.0,6125.0
2023-01-08,PA,1240.0,506.0,33.0,64997.0
2023-01-08,PR,0.0,0.0,0.0,48.0
2023-01-08,RI,131.0,53.0,3.0,6789.0
2023-01-08,SC,388.0,88.0,6.0,15951.0
2023-01-08,SD,41.0,48.0,4.0,4724.0
2023-01-08,TN,459.0,191.0,8.0,24090.0
2023-01-08,TX,2190.0,287.0,26.0,83432.0
2023-01-08,UT,53.0,25.0,0.0,5401.0
2023-01-08,VA,814.0,149.0,12.0,26847.0
2023-01-08,VT,7.0,16.0,0.0,2330.0
2023-01-08,WA,111.0,75.0,6.0,13593.0
2023-01-08,WI,191.0,139.0,13.0,17361.0
2023-01-08,WV,221.0,72.0,9.0,9781.0
2023-01-08,WY,19.0,11.0,0.0,1974.0
2023-01-15,AK,6.0,5.0,0.0,707.0
2023-01-15,AL,421.0,110.0,6.0,20540.0
2023-01-15,AR,278.0,83.0,3.0,15775.0
2023-01-15,AZ,72.0,40.0,1.0,11296.0
2023-01-15,CA,763.0,179.0,16.0,94821.0
2023-01-15,CO,101.0,85.0,4.0,14418.0
2023-01-15,CT,406.0,128.0,4.0,19949.0
2023-01-15,DC,9.0,7.0,0.0,1966.0
2023-01-15,DE,113.0,17.0,0.0,3745.0
2023-01-15,FL,900.0,247.0,15.0,69954.0
2023-01-15,GA,408.0,114.0,9.0,30089.0
2023-01-15,GU,2.0,0.0,0.0,20.0
2023-01-15,HI,42.0,14.0,0.0,3162.0
2023-01-15,IA,246.0,124.0,3.0,20090.0
2023-01-15,ID,25.0,14.0,2.0,3811.0
2023-01-15,IL,690.0,281.0,12.0,60182.0
2023-01-15,IN,399.0,209.0,13.0,35514.0
2023-01-15,KS,104.0,84.0,11.0,14978.0
2023-01-15,KY,295.0,115.0,6.0,20832.0
2023-01-15,LA,344.0,107.0,8.0,23269.0
2023-01-15,MA,744.0,208.0,19.0,32898.0
2023-01-15,MD,319.0,105.0,4.0,22212.0
2023-01-15,ME,91.0,53.0,0.0,5189.0
2023-01-15,MI,307.0,160.0,6.0,32917.0
2023-01-15,MN,216.0,152.0,14.0,20055.0
2023-01-15,MO,409.0,200.0,6.0,35188.0
2023-01-15,MS,230.0,50.0,5.0,14251.0
2023-01-15,MT,56.0,16.0,1.0,3210.0
2023-01-15,NC,658.0,175.0,18.0,34052.0
2023-01-15,ND,19.0,44.0,1.0,4538.0
2023-01-15,NE,82.0,63.0,1.0,9678.0
2023-01-15,NH,128.0,29.0,3.0,5627.0
2023-01-15,NJ,602.0,159.0,11.0,38397.0
2023-01-15,NM,35.0,43.0,1.0,5045.0
2023-01-15,NV,58.0,21.0,0.0,5388.0
2023-01-15,NY,1032.0,536.0,26.0,95913.0
2023-01-15,OH,479.0,391.0,21.0,65662.0
2023-01-15,OK,195.0,90.0,4.0,16334.0
2023-01-15,OR,38.0,29.0,4.0,6249.0
2023-01-15,PA,911.0,454.0,18.0,65439.0
2023-01-15,PR,0.0,0.0,0.0,39.0
2023-01-15,RI,149.0,33.0,3.0,6874.0
2023-01-15,SC,392.0,72.0,7.0,16139.0
2023-01-15,SD,54.0,28.0,0.0,4804.0
2023-01-15,TN,328.0,165.0,8.0,24383.0
2023-01-15,TX,1464.0,297.0,31.0,84329.0
2023-01-15,UT,49.0,42.0,1.0,5497.0
2023-01-15,VA,488.0,147.0,9.0,27163.0
2023-01-15,VT,30.0,14.0,1.0,2344.0
2023-01-15,WA,144.0,73.0,5.0,12935.0
2023-01-15,WI,216.0,154.0,10.0,17531.0
2023-01-15,WV,176.0,63.0,9.0,9093.0
2023-01-15,WY,7.0,11.0,0.0,1984.0
2023-01-22,AK,10.0,9.0,0.0,710.0
2023-01-22,AL,286.0,93.0,3.0,20755.0
2023-01-22,AR,196.0,77.0,4.0,15797.0
2023-01-22,AZ,45.0,53.0,0.0,11321.0
2023-01-22,CA,600.0,148.0,14.0,95208.0
2023-01-22,CO,104.0,75.0,3.0,14433.0
2023-01-22,CT,427.0,117.0,3.0,19940.0
2023-01-22,DC,4.0,5.0,0.0,1965.0
2023-01-22,DE,50.0,9.0,0.0,3768.0
2023-01-22,FL,724.0,225.0,11.0,70683.0
2023-01-22,GA,301.0,94.0,7.0,29130.0
2023-01-22,GU,0.0,0.0,0.0,20.0
2023-01-22,HI,18.0,19.0,1.0,3161.0
2023-01-22,IA,244.0,145.0,2.0,20134.0
2023-01-22,ID,12.0,12.0,0.0,3911.0
2023-01-22,IL,726.0,310.0,12.0,60028.0
2023-01-22,IN,312.0,216.0,6.0,35592.0
2023-01-22,KS,95.0,81.0,0.0,14931.0
2023-01-22,KY,240.0,137.0,5.0,20957.0
2023-01-22,LA,182.0,92.0,3.0,23165.0
2023-01-22,MA,720.0,186.0,14.0,32958.0
2023-01-22,MD,222.0,92.0,6.0,22295.0
2023-01-22,ME,144.0,50.0,1.0,5217.0
2023-01-22,MI,299.0,208.0,13.0,32814.0
2023-01-22,MN,195.0,190.0,10.0,20436.0
2023-01-22,MO,349.0,162.0,3.0,34612.0
2023-01-22,MS,151.0,65.0,3.0,14307.0
2023-01-22,MT,41.0,20.0,1.0,3210.0
2023-01-22,NC,450.0,160.0,12.0,34398.0
2023-01-22,ND,36.0,34.0,0.0,4511.0
2023-01-22,NE,59.0,61.0,2.0,9734.0
2023-01-22,NH,62.0,47.0,1.0,5624.0
2023-01-22,NJ,455.0,181.0,9.0,38630.0
2023-01-22,NM,41.0,47.0,0.0,5053.0
2023-01-22,NV,50.0,20.0,9.0,5417.0
2023-01-22,NY,968.0,473.0,23.0,95717.0
2023-01-22,OH,680.0,401.0,18.0,66064.0
2023-01-22,OK,168.0,106.0,6.0,17748.0
2023-01-22,OR,27.0,24.0,1.0,6254.0
2023-01-22,PA,663.0,494.0,20.0,65339.0
2023-01-22,PR,0.0,0.0,0.0,88.0
2023-01-22,RI,150.0,33.0,1.0,6859.0
2023-01-22,SC,229.0,80.0,5.0,16188.0
2023-01-22,SD,22.0,32.0,1.0,4779.0
2023-01-22,TN,314.0,163.0,10.0,24503.0
2023-01-22,TX,1038.0,343.0,22.0,83178.0
2023-01-22,UT,60.0,35.0,0.0,5544.0
2023-01-22,VA,414.0,161.0,22.0,27128.0
2023-01-22,VT,40.0,16.0,2.0,2359.0
2023-01-22,WA,185.0,52.0,0.0,13030.0
2023-01-22,WI,171.0,121.0,9.0,17693.0
2023-01-22,WV,173.0,49.0,4.0,9155.0
2023-01-22,WY,11.0,11.0,0.0,1992.0
2023-01-29,AK,5.0,2.0,0.0,707.0
2023-01-29,AL,181.0,104.0,3.0,20738.0
2023-01-29,AR,226.0,70.0,1.0,16684.0
2023-01-29,AZ,30.0,38.0,0.0,11315.0
2023-01-29,CA,520.0,150.0,14.0,95496.0
2023-01-29,CO,71.0,64.0,1.0,14453.0
2023-01-29,CT,343.0,133.0,8.0,19857.0
2023-01-29,DC,5.0,1.0,0.0,1978.0
2023-01-29,DE,70.0,25.0,0.0,3801.0
2023-01-29,FL,784.0,250.0,11.0,71057.0
2023-01-29,GA,320.0,74.0,6.0,29284.0
2023-01-29,GU,0.0,0.0,0.0,20.0
2023-01-29,HI,22.0,10.0,0.0,3160.0
2023-01-29,IA,173.0,146.0,3.0,20101.0
2023-01-29,ID,17.0,16.0,0.0,3931.0
2023-01-29,IL,713.0,275.0,5.0,60317.0
2023-01-29,IN,249.0,189.0,4.0,35791.0
2023-01-29,KS,125.0,101.0,6.0,15196.0
2023-01-29,KY,220.0,115.0,1.0,20973.0
2023-01-29,LA,147.0,91.0,6.0,23268.0
2023-01-29,MA,720.0,184.0,11.0,32970.0
2023-01-29,MD,272.0,66.0,4.0,22341.0
2023-01-29,ME,131.0,38.0,1.0,5246.0
2023-01-29,MI,282.0,173.0,10.0,33204.0
2023-01-29,MN,166.0,151.0,18.0,20079.0
2023-01-29,MO,357.0,160.0,10.0,34653.0
2023-01-29,MS,119.0,49.0,2.0,14317.0
2023-01-29,MT,26.0,13.0,3.0,3237.0
2023-01-29,NC,377.0,182.0,10.0,34532.0
2023-01-29,ND,34.0,39.0,0.0,4564.0
2023-01-29,NE,44.0,46.0,0.0,9749.0
2023-01-29,NH,80.0,44.0,8.0,5624.0
2023-01-29,NJ,481.0,163.0,1.0,38561.0
2023-01-29,NM,17.0,49.0,0.0,5056.0
2023-01-29,NV,36.0,9.0,0.0,5469.0
2023-01-29,NY,989.0,519.0,17.0,97629.0
2023-01-29,OH,584.0,361.0,16.0,66255.0
2023-01-29,OK,180.0,85.0,3.0,16430.0
2023-01-29,OR,108.0,23.0,3.0,6307.0
2023-01-29,PA,738.0,407.0,17.0,65381.0
2023-01-29,PR,0.0,0.0,0.0,120.0
2023-01-29,RI,86.0,36.0,1.0,6869.0
2023-01-29,SC,140.0,61.0,4.0,16331.0
2023-01-29,SD,20.0,19.0,0.0,4859.0
2023-01-29,TN,259.0,165.0,10.0,24684.0
2023-01-29,TX,711.0,243.0,24.0,83015.0
2023-01-29,UT,13.0,38.0,1.0,5509.0
2023-01-29,VA,304.0,164.0,13.0,27174.0
2023-01-29,VT,47.0,7.0,0.0,2367.0
2023-01-29,WA,135.0,66.0,4.0,13088.0
2023-01-29,WI,170.0,110.0,5.0,17668.0
2023-01-29,WV,168.0,47.0,3.0,9212.0
2023-01-29,WY,8.0,12.0,0.0,2001.0
2023-02-05,AK,20.0,3.0,0.0,705.0
2023-02-05,AL,164.0,82.0,1.0,20686.0
2023-02-05,AR,181.0,88.0,4.0,15893.0
2023-02-05,AZ,65.0,43.0,2.0,11367.0
2023-02-05,CA,593.0,140.0,1.0,95497.0
2023-02-05,CO,82.0,64.0,0.0,14575.0
2023-02-05,CT,229.0,125.0,5.0,19752.0
2023-02-05,DC,1.0,7.0,0.0,1981.0
2023-02-05,DE,86.0,17.0,0.0,3779.0
2023-02-05,FL,545.0,209.0,11.0,72773.0
2023-02-05,GA,288.0,107.0,6.0,29309.0
2023-02-05,GU,0.0,0.0,0.0,20.0
2023-02-05,HI,11.0,14.0,0.0,3185.0
2023-02-05,IA,141.0,128.0,3.0,20176.0
2023-02-05,ID,31.0,16.0,3.0,3953.0
2023-02-05,IL,396.0,277.0,11.0,60324.0
2023-02-05,IN,257.0,179.0,7.0,35747.0
2023-02-05,KS,95.0,95.0,4.0,14963.0
2023-02-05,KY,212.0,129.0,2.0,21036.0
2023-02-05,LA,230.0,103.0,1.0,23236.0
2023-02-05,MA,645.0,192.0,10.0,32960.0
2023-02-05,MD,220.0,91.0,3.0,22500.0
2023-02-05,ME,136.0,43.0,7.0,5252.0
2023-02-05,MI,239.0,181.0,13.0,33228.0
